booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,is_repeat_guest,num_previous_cancellations,num_previous_bookings_not_canceled,average_price,special_requests,month_of_reservation,day_of_week,is_cancellation
INN16558,2,0,2,4,Not Selected,0,Room_Type 1,160,Online,0,0,0,76.27,0,Nov,Tuesday,1
INN16894,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,85.0,0,Feb,Thursday,1
INN09618,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Offline,0,0,0,90.0,0,Oct,Tuesday,1
INN01353,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,84.0,0,Jul,Thursday,0
INN30360,2,0,2,3,Not Selected,0,Room_Type 1,71,Online,0,0,0,45.9,0,Mar,Monday,0
INN01952,2,1,2,1,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,64.0,1,Dec,Tuesday,0
INN11847,2,1,0,4,Meal Plan 1,0,Room_Type 1,106,Offline,0,0,0,84.58,2,Jul,Friday,0
INN12094,2,0,1,3,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,72.25,0,Aug,Wednesday,0
INN16596,2,0,2,0,Meal Plan 2,0,Room_Type 1,275,Offline,0,0,0,110.0,0,Apr,Tuesday,1
INN10495,1,0,0,1,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,85.0,2,Feb,Saturday,0
INN30388,3,0,1,0,Meal Plan 1,0,Room_Type 4,20,Online,0,0,0,153.0,1,Apr,Tuesday,0
INN09843,2,0,2,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,105.0,1,Aug,Tuesday,0
INN31921,2,0,0,3,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,93.6,1,Nov,Thursday,1
INN09279,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,Oct,Monday,0
INN06292,2,1,2,5,Meal Plan 1,0,Room_Type 1,149,Online,0,0,0,122.04,0,Jul,Thursday,0
INN14878,2,0,2,2,Meal Plan 1,1,Room_Type 1,15,Online,0,0,0,113.5,1,Dec,Monday,0
INN25923,2,0,1,0,Not Selected,0,Room_Type 1,2,Online,0,0,0,89.0,2,May,Wednesday,0
INN05040,2,2,0,2,Meal Plan 1,0,Room_Type 6,34,Online,0,0,0,162.45,0,Mar,Sunday,1
INN12939,2,0,2,5,Not Selected,0,Room_Type 1,111,Online,0,0,0,109.65,1,Jun,Wednesday,1
INN04215,2,0,0,1,Meal Plan 1,0,Room_Type 1,73,Online,0,0,0,126.9,0,May,Monday,1
INN09202,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,Offline,0,0,0,109.0,0,Aug,Monday,0
INN08184,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,Corporate,0,0,0,90.0,1,Oct,Sunday,0
INN23639,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,0,79.0,0,Dec,Saturday,0
INN06279,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,Corporate,1,0,4,67.0,1,Nov,Friday,0
INN26436,2,3,1,0,Meal Plan 1,0,Room_Type 7,5,Online,0,0,0,171.26,2,Feb,Thursday,0
INN01116,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,90.0,0,Jun,Friday,0
INN10826,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,Oct,Friday,1
INN29281,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,73.0,0,May,Sunday,0
INN23765,2,0,1,4,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,88.4,2,Nov,Wednesday,0
INN32613,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,4,65.0,0,Jan,Saturday,0
INN00121,2,0,0,3,Meal Plan 1,0,Room_Type 1,317,Online,0,0,0,106.2,1,Sep,Saturday,1
INN29635,2,1,2,1,Meal Plan 1,0,Room_Type 1,121,Online,0,0,0,121.5,2,Jul,Tuesday,0
INN35300,2,0,2,2,Meal Plan 1,0,Room_Type 1,111,Online,0,0,0,105.83,2,Jul,Monday,0
INN06956,3,0,2,3,Meal Plan 1,0,Room_Type 4,126,Online,0,0,0,130.05,2,Jul,Monday,0
INN04758,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,177.62,1,Oct,Tuesday,0
INN34482,2,0,0,2,Meal Plan 1,0,Room_Type 6,35,Online,0,0,0,162.45,0,Mar,Sunday,0
INN07705,2,0,0,1,Meal Plan 1,0,Room_Type 4,26,Online,0,0,0,126.0,0,Apr,Friday,0
INN00993,1,0,2,3,Not Selected,0,Room_Type 1,81,Online,0,0,0,103.5,0,Jul,Tuesday,0
INN07584,2,0,1,5,Meal Plan 1,0,Room_Type 4,113,Online,0,0,0,92.94,2,Jul,Thursday,0
INN10361,1,0,0,2,Meal Plan 1,0,Room_Type 1,63,Offline,0,0,0,71.0,0,Jan,Friday,0
INN26970,2,0,1,1,Not Selected,0,Room_Type 1,3,Online,0,0,0,128.0,1,Aug,Monday,0
INN05515,3,0,1,3,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,150.45,2,May,Wednesday,0
INN03618,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,120.0,2,Oct,Thursday,0
INN25528,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,Jun,Friday,1
INN27685,1,0,1,2,Meal Plan 1,0,Room_Type 5,276,Corporate,0,0,0,106.0,0,Nov,Wednesday,1
INN36123,2,0,0,3,Meal Plan 1,0,Room_Type 1,27,Online,0,0,0,141.0,0,May,Thursday,1
INN32772,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,Offline,0,0,0,65.0,0,Oct,Monday,1
INN11180,1,0,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,103.0,1,Nov,Wednesday,0
INN15008,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Offline,0,0,0,115.0,1,Jun,Wednesday,1
INN30030,2,0,0,3,Meal Plan 1,0,Room_Type 1,29,Offline,0,0,0,115.0,1,Dec,Sunday,0
INN15811,1,0,0,1,Meal Plan 1,1,Room_Type 1,20,Corporate,1,0,2,67.0,0,Oct,Saturday,0
INN21813,1,0,0,3,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,96.0,0,May,Thursday,0
INN22511,3,0,2,1,Meal Plan 1,0,Room_Type 4,139,Online,0,0,0,151.2,0,Oct,Monday,1
INN07039,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,130.0,1,Aug,Monday,0
INN16610,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,60.0,0,Feb,Wednesday,1
INN03061,2,0,0,3,Not Selected,0,Room_Type 1,99,Online,0,0,0,85.5,0,Mar,Saturday,0
INN17062,2,2,0,3,Meal Plan 1,0,Room_Type 6,134,Online,0,0,0,198.9,0,May,Saturday,1
INN19767,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,Oct,Saturday,0
INN21081,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,100.2,0,Oct,Saturday,0
INN12785,2,0,0,1,Meal Plan 2,0,Room_Type 1,184,Online,0,0,0,139.5,1,Aug,Friday,1
INN06595,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Online,0,0,0,115.0,1,Sep,Thursday,1
INN13489,2,0,0,3,Meal Plan 1,0,Room_Type 4,2,Online,0,0,0,176.0,1,May,Saturday,0
INN16855,1,0,1,0,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,64.8,0,Nov,Thursday,0
INN03887,1,0,2,5,Meal Plan 1,0,Room_Type 1,253,Online,0,0,0,80.75,2,Sep,Tuesday,0
INN28366,2,0,1,2,Meal Plan 1,0,Room_Type 2,17,Online,0,0,0,96.08,1,Jan,Monday,0
INN27040,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,Offline,0,0,0,90.67,1,Jun,Sunday,0
INN12850,2,0,1,4,Meal Plan 1,0,Room_Type 5,40,Online,0,0,0,115.2,0,Sep,Wednesday,0
INN21018,2,0,0,2,Meal Plan 1,0,Room_Type 2,121,Online,0,0,0,88.77,1,Jun,Saturday,0
INN09121,2,0,2,1,Meal Plan 1,0,Room_Type 1,53,Offline,0,0,0,77.04,0,Aug,Monday,1
INN24181,2,0,0,5,Meal Plan 1,0,Room_Type 4,83,Online,0,0,0,127.8,0,Jul,Thursday,1
INN13987,2,0,2,2,Meal Plan 1,0,Room_Type 4,179,Online,0,0,0,126.9,0,Sep,Sunday,1
INN04562,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,12.0,0,Jun,Saturday,0
INN29621,2,1,1,5,Meal Plan 1,0,Room_Type 1,146,Online,0,0,0,116.17,2,Aug,Wednesday,1
INN32946,1,0,0,0,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,0.0,1,Feb,Monday,0
INN32951,1,0,1,1,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,103.0,1,Nov,Wednesday,0
INN28845,2,0,0,2,Not Selected,0,Room_Type 1,17,Online,0,0,0,95.0,0,Dec,Sunday,0
INN05580,2,0,2,3,Meal Plan 1,0,Room_Type 4,118,Online,0,0,0,107.95,0,May,Tuesday,0
INN01796,2,0,1,3,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,85.85,1,Mar,Wednesday,0
INN33655,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,115.0,1,Jun,Friday,1
INN23051,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,90.0,0,Sep,Saturday,0
INN08182,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,120.0,1,Oct,Sunday,0
INN30001,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,101.5,0,Oct,Monday,1
INN33288,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,144.0,0,Aug,Friday,0
INN16304,1,0,1,0,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,115.0,0,Oct,Tuesday,1
INN14834,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,Jun,Friday,1
INN07967,2,2,2,5,Meal Plan 1,0,Room_Type 6,16,Online,0,0,0,189.49,3,Oct,Thursday,0
INN20916,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,87.5,0,Sep,Sunday,0
INN21273,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,Offline,0,0,0,85.0,0,Oct,Saturday,0
INN27409,2,0,2,5,Meal Plan 1,0,Room_Type 1,18,Offline,0,0,0,68.0,0,Nov,Tuesday,0
INN29982,2,0,1,3,Meal Plan 1,0,Room_Type 4,290,Online,0,0,0,86.7,0,Dec,Saturday,1
INN08687,2,2,1,2,Meal Plan 1,0,Room_Type 6,33,Online,0,0,0,235.33,0,Oct,Sunday,1
INN32140,2,0,3,6,Meal Plan 1,0,Room_Type 1,78,Online,0,0,0,89.25,1,Oct,Tuesday,1
INN32606,2,0,1,2,Not Selected,0,Room_Type 1,49,Online,0,0,0,108.0,1,Oct,Wednesday,0
INN19491,2,0,1,4,Not Selected,0,Room_Type 1,87,Online,0,0,0,103.5,1,Jul,Wednesday,0
INN14138,2,0,0,3,Meal Plan 1,0,Room_Type 4,106,Online,0,0,0,131.4,2,Aug,Thursday,0
INN03576,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Online,0,0,0,90.0,0,Oct,Tuesday,1
INN32805,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Corporate,1,3,40,65.0,2,Jul,Tuesday,0
INN28340,2,1,2,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,113.6,0,Mar,Tuesday,1
INN30771,2,0,0,3,Not Selected,0,Room_Type 1,127,Online,0,0,0,103.5,0,Jul,Saturday,1
INN00097,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Online,0,0,0,115.0,1,Aug,Saturday,1
INN09387,1,0,0,2,Meal Plan 1,1,Room_Type 1,9,Corporate,0,0,0,67.0,0,Mar,Saturday,0
INN15187,2,0,2,7,Meal Plan 2,0,Room_Type 1,14,Online,0,0,0,132.33,0,Mar,Sunday,1
INN20019,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,Offline,0,0,0,115.0,0,Jul,Saturday,1
INN25434,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Complementary,0,0,0,0.0,0,Oct,Sunday,0
INN30089,2,0,2,3,Not Selected,0,Room_Type 1,196,Online,0,0,0,96.05,1,Sep,Tuesday,0
INN05627,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,81.0,0,Feb,Monday,0
INN16243,2,0,0,5,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,90.0,2,Aug,Friday,0
INN13038,2,0,2,1,Meal Plan 1,0,Room_Type 1,70,Online,0,0,0,87.3,0,Apr,Monday,1
INN34149,2,0,1,0,Meal Plan 1,0,Room_Type 1,141,Offline,0,0,0,90.0,0,Sep,Wednesday,0
INN16422,3,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,137.7,0,Jul,Friday,0
INN06245,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,120.0,1,Nov,Thursday,0
INN18816,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,76.0,0,Feb,Tuesday,0
INN03853,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,Online,0,0,0,115.0,0,Aug,Sunday,1
INN16241,2,1,0,1,Meal Plan 1,0,Room_Type 1,122,Online,0,0,0,121.5,0,Jul,Friday,1
INN09035,2,0,1,3,Meal Plan 1,0,Room_Type 1,254,Online,0,0,0,100.3,1,Sep,Saturday,1
INN16447,2,2,2,1,Meal Plan 1,0,Room_Type 6,88,Online,0,0,0,207.9,1,Sep,Monday,1
INN00988,2,0,1,3,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,89.25,0,Sep,Sunday,0
INN10567,2,2,0,2,Meal Plan 1,0,Room_Type 6,33,Online,0,0,0,162.45,1,Mar,Sunday,0
INN33093,3,0,0,3,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,151.2,1,Oct,Saturday,0
INN06271,2,0,0,2,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,148.0,1,Jun,Saturday,0
INN06371,2,0,1,1,Meal Plan 1,1,Room_Type 1,40,Online,0,0,0,115.2,0,Dec,Tuesday,0
INN04275,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,Offline,0,0,0,75.0,0,Dec,Sunday,0
INN14946,2,1,2,1,Meal Plan 1,0,Room_Type 2,11,Online,0,0,0,92.58,1,Dec,Tuesday,0
INN30109,2,0,2,4,Meal Plan 2,0,Room_Type 1,327,Offline,0,0,0,88.0,0,Sep,Saturday,0
INN35161,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,Jun,Friday,1
INN20638,2,0,1,2,Not Selected,0,Room_Type 1,18,Online,0,0,0,97.0,0,Mar,Sunday,1
INN32390,1,1,2,0,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,9.0,0,Oct,Wednesday,0
INN20532,2,2,1,2,Meal Plan 1,0,Room_Type 7,52,Online,0,0,0,192.59,1,Oct,Sunday,0
INN10184,2,0,2,1,Meal Plan 1,0,Room_Type 4,18,Offline,0,0,0,132.8,0,Aug,Tuesday,0
INN21353,2,0,1,4,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,107.0,1,Nov,Thursday,0
INN24981,3,0,2,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,90.0,0,Oct,Tuesday,0
INN13620,2,0,1,2,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,89.25,2,Oct,Monday,0
INN16158,2,2,0,3,Meal Plan 1,0,Room_Type 4,193,Online,0,0,0,110.7,0,Dec,Saturday,0
INN15441,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,Nov,Saturday,1
INN04265,2,0,2,3,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,97.82,1,Oct,Tuesday,0
INN31079,2,0,0,4,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,102.0,1,Jan,Friday,0
INN14916,2,2,0,3,Meal Plan 1,0,Room_Type 6,67,Online,0,0,0,168.9,0,Dec,Thursday,1
INN21182,2,0,0,2,Not Selected,0,Room_Type 1,77,Online,0,0,0,94.5,1,Apr,Sunday,0
INN00396,2,1,2,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,152.1,1,Jul,Monday,1
INN27386,2,0,1,3,Not Selected,0,Room_Type 1,38,Offline,0,0,0,59.5,0,Nov,Saturday,0
INN28468,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,120.0,0,Jun,Saturday,1
INN10542,2,1,1,2,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,143.7,1,Aug,Sunday,0
INN06205,3,0,0,2,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,182.0,2,Mar,Saturday,0
INN31023,2,0,2,1,Meal Plan 1,0,Room_Type 1,104,Online,0,0,0,88.01,2,Jul,Monday,0
INN17380,3,0,0,1,Meal Plan 1,0,Room_Type 4,65,Online,0,0,0,168.3,2,Aug,Thursday,0
INN35669,2,0,0,2,Meal Plan 1,0,Room_Type 1,297,Online,0,0,0,118.0,1,Sep,Sunday,1
INN32129,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,Corporate,1,0,1,66.0,0,Jan,Friday,0
INN07556,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,Jun,Sunday,0
INN04859,3,0,0,2,Meal Plan 1,0,Room_Type 4,72,Online,0,0,0,137.7,2,Apr,Friday,0
INN00713,2,0,0,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,93.0,0,Nov,Friday,0
INN32120,2,2,2,4,Meal Plan 1,0,Room_Type 6,63,Online,0,0,0,167.45,1,Apr,Tuesday,1
INN07238,1,0,1,3,Meal Plan 1,0,Room_Type 4,71,Online,0,0,0,88.83,1,Mar,Saturday,0
INN14748,2,0,2,2,Meal Plan 1,0,Room_Type 1,101,Offline,0,0,0,68.0,0,Jul,Monday,1
INN32545,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,Offline,0,0,0,62.8,0,Jun,Monday,1
INN02836,1,0,2,1,Not Selected,0,Room_Type 1,89,Online,0,0,0,79.2,2,Dec,Monday,0
INN05067,2,0,1,1,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,114.3,1,May,Wednesday,0
INN07311,1,0,1,1,Meal Plan 1,0,Room_Type 4,70,Online,0,0,0,114.0,1,Nov,Wednesday,1
INN06782,3,0,1,3,Meal Plan 1,0,Room_Type 4,118,Online,0,0,0,96.78,1,Oct,Saturday,0
INN17933,2,0,1,0,Not Selected,0,Room_Type 1,24,Online,0,0,0,89.0,3,Sep,Wednesday,0
INN00868,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,88.4,0,Mar,Sunday,0
INN24046,2,0,0,3,Meal Plan 1,0,Room_Type 1,145,Online,0,0,0,114.3,1,Jul,Saturday,1
INN03037,2,0,1,4,Meal Plan 1,0,Room_Type 2,16,Online,0,0,0,77.25,0,Jan,Thursday,0
INN15945,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,Offline,0,0,0,90.0,0,Oct,Friday,1
INN05972,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,Corporate,0,0,0,62.0,0,Jan,Thursday,1
INN26317,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,Oct,Monday,0
INN27553,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,Offline,0,0,0,101.33,1,Sep,Friday,1
INN00980,2,0,1,2,Not Selected,0,Room_Type 1,37,Online,0,0,0,69.9,0,Feb,Thursday,1
INN21397,1,0,0,1,Meal Plan 2,0,Room_Type 4,55,Offline,0,0,0,92.0,0,Apr,Friday,0
INN05088,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,90.0,0,Nov,Sunday,0
INN24625,1,0,1,2,Meal Plan 1,0,Room_Type 1,187,Online,0,0,0,108.9,3,Oct,Sunday,0
INN18276,1,0,2,2,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,95.0,0,Sep,Wednesday,0
INN26949,2,0,0,1,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,170.0,0,Nov,Friday,0
INN18745,2,0,0,4,Meal Plan 1,0,Room_Type 1,155,Online,0,0,0,83.12,1,Aug,Thursday,0
INN11098,2,0,1,1,Meal Plan 1,0,Room_Type 1,134,Online,0,0,0,118.8,0,Oct,Monday,1
INN35789,2,0,2,1,Meal Plan 1,0,Room_Type 4,183,Online,0,0,0,105.3,1,Jul,Monday,1
INN00767,2,0,0,4,Meal Plan 1,0,Room_Type 4,24,Online,0,0,0,127.48,1,May,Thursday,0
INN25963,2,0,1,2,Meal Plan 1,1,Room_Type 1,172,Online,0,0,0,117.3,2,Aug,Sunday,1
INN27473,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Offline,0,0,0,115.0,1,Aug,Saturday,1
INN06046,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,Corporate,0,0,0,110.0,0,May,Thursday,0
INN11280,2,0,2,1,Meal Plan 1,0,Room_Type 1,125,Online,0,0,0,114.3,1,Jul,Monday,0
INN04001,2,0,0,4,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,101.52,0,Sep,Thursday,0
INN36127,3,0,0,2,Meal Plan 1,0,Room_Type 4,156,Online,0,0,0,137.7,0,Aug,Thursday,1
INN27578,1,0,0,1,Meal Plan 2,0,Room_Type 1,255,Offline,0,0,0,87.0,0,Jun,Thursday,0
INN32445,2,0,1,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,168.0,2,Sep,Wednesday,0
INN02240,2,0,2,5,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,97.75,1,Dec,Sunday,0
INN13319,2,0,0,4,Meal Plan 1,0,Room_Type 1,97,Online,0,0,0,99.45,1,Apr,Friday,0
INN17020,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,73.0,0,May,Sunday,0
INN27617,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,Apr,Friday,0
INN01878,2,0,1,3,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,90.95,1,Jul,Wednesday,0
INN30721,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,Offline,0,0,0,60.0,0,Feb,Saturday,0
INN03799,2,0,0,2,Not Selected,0,Room_Type 1,47,Online,0,0,0,125.1,1,Sep,Sunday,0
INN16381,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,Complementary,1,2,1,0.0,0,Mar,Saturday,0
INN26486,1,0,0,2,Meal Plan 1,0,Room_Type 1,7,Corporate,0,0,0,65.0,0,Sep,Friday,0
INN11512,1,0,1,2,Meal Plan 1,0,Room_Type 1,195,Offline,0,0,0,76.16,0,May,Wednesday,0
INN02754,2,0,1,4,Meal Plan 1,1,Room_Type 1,40,Online,0,0,0,75.53,1,Sep,Saturday,0
INN33778,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,60.0,0,Feb,Wednesday,1
INN00599,2,0,3,7,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,55.9,0,Jul,Thursday,0
INN19972,2,1,1,2,Meal Plan 1,0,Room_Type 1,149,Online,0,0,0,130.5,0,Aug,Sunday,1
INN07034,2,0,2,3,Meal Plan 1,0,Room_Type 1,212,Online,0,0,0,78.0,0,May,Sunday,1
INN02058,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115.0,1,Oct,Tuesday,1
INN15152,2,0,2,5,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,72.25,0,Jul,Friday,0
INN33331,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,78.3,0,Jan,Saturday,1
INN14017,1,0,1,3,Not Selected,0,Room_Type 1,17,Online,0,0,0,61.52,1,Nov,Saturday,0
INN04831,2,0,1,2,Meal Plan 1,0,Room_Type 1,98,Offline,0,0,0,80.75,0,Sep,Sunday,0
INN29980,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,70.0,0,Dec,Saturday,0
INN01243,1,0,1,3,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,92.4,0,Oct,Thursday,0
INN29879,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,141.0,0,May,Thursday,0
INN19254,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,90.0,0,Oct,Sunday,1
INN29476,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,139.5,2,Sep,Saturday,0
INN00400,2,0,0,1,Not Selected,0,Room_Type 1,29,Online,0,0,0,79.0,0,Mar,Sunday,0
INN29759,2,0,1,2,Meal Plan 1,0,Room_Type 1,87,Online,0,0,0,69.53,2,Oct,Wednesday,0
INN02649,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,87.0,0,Sep,Monday,0
INN19330,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,Offline,0,0,0,106.0,0,Apr,Sunday,1
INN05995,1,0,0,1,Meal Plan 1,1,Room_Type 1,5,Corporate,1,0,5,98.0,1,May,Friday,0
INN28023,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,136.0,0,Aug,Thursday,1
INN27757,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,Jun,Thursday,0
INN00815,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,65.0,0,Sep,Saturday,0
INN13990,2,0,0,3,Not Selected,0,Room_Type 1,93,Online,0,0,0,79.5,0,Apr,Friday,1
INN07058,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,142.0,1,Sep,Saturday,1
INN30422,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,Nov,Sunday,1
INN17191,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,65.0,0,Aug,Friday,0
INN31598,0,2,2,3,Meal Plan 1,0,Room_Type 2,109,Online,0,0,0,77.86,2,Dec,Sunday,0
INN14591,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,Offline,0,0,0,70.0,0,Dec,Friday,0
INN36274,2,0,0,3,Not Selected,0,Room_Type 1,63,Online,0,0,0,94.5,0,Apr,Saturday,1
INN14238,2,0,1,0,Not Selected,0,Room_Type 1,1,Online,0,0,0,79.0,0,Feb,Wednesday,1
INN24701,2,0,0,2,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,126.9,1,May,Thursday,0
INN06773,2,0,1,0,Not Selected,0,Room_Type 1,223,Online,0,0,0,85.5,1,Aug,Wednesday,1
INN01484,2,0,0,3,Meal Plan 1,1,Room_Type 1,22,Online,0,0,0,139.0,1,Oct,Thursday,0
INN25212,2,0,2,2,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,61.16,0,Jan,Tuesday,0
INN20627,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,105.0,0,Dec,Wednesday,0
INN28384,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,Jun,Saturday,0
